country_code,year,Country,Time,gdp_per_capita,primary_education,secondary_education,tertiary_education,adolescent_fertility
BTN,YR2022,Bhutan,2022,3711.32767981591,105.266151405341,89.9829129407455,14.5780698560857,9.388
BTN,YR2021,Bhutan,2021,3570.61257980872,105.461046747645,92.5248380307052,14.7382447141292,9.645
BTN,YR2020,Bhutan,2020,3191.66906999331,103.826009511759,89.7711428873908,16.8650740250552,8.74
BMU,YR2024,Bermuda,2024,142855.374713782,,,,1.527
BMU,YR2023,Bermuda,2023,132604.439086216,92.8512496948242,74.3967514038086,17.3357105255127,1.546
BMU,YR2022,Bermuda,2022,121613.939983629,,,,1.614
BMU,YR2021,Bermuda,2021,112765.08167306,,,,1.666
BMU,YR2020,Bermuda,2020,106976.546239632,,,,2.625
BEN,YR2024,Benin,2024,1485.38018885134,,,,76.407
BEN,YR2023,Benin,2023,1394.17784721831,,,,77.844
BEN,YR2022,Benin,2022,1266.42711031904,108.036239624023,43.5606498718262,10.2350101470947,78.86
BEN,YR2021,Benin,2021,1318.65158075198,105.631301879883,44.2737998962402,9.82796955108643,79.804
BEN,YR2020,Benin,2020,1200.19426557789,104.033172607422,43.9858703613281,10.3808002471924,81.062
BLZ,YR2024,Belize,2024,7681.24400583113,96.4819245941926,86.4571583269413,24.8098643151325,55.6
BLZ,YR2023,Belize,2023,7424.75821321022,97.7874461619187,83.619553808705,22.3734089825019,55.232
BLZ,YR2022,Belize,2022,7068.21728043145,101.531373116389,87.4381668552162,23.9767727412258,53.404
BLZ,YR2021,Belize,2021,6142.98930557031,107.337270073984,88.8215546932903,23.6813942822198,51.324
BLZ,YR2020,Belize,2020,5238.54078175696,112.251430128031,86.1886596150512,25.9421694120047,58.522
BEL,YR2024,Belgium,2024,56614.5679499036,,,,3.504
BEL,YR2023,Belgium,2023,55291.4754541329,102.108009338379,142.960266113281,82.1475601196289,3.67
BEL,YR2022,Belgium,2022,50605.7496677086,102.176986694336,142.918075561523,83.5736465454102,4.372
BEL,YR2021,Belgium,2021,51658.238294958,101.821136474609,143.163513183594,82.6882019042969,4.609
BEL,YR2020,Belgium,2020,45906.2875805246,102.064270019531,151.727508544922,79.4996032714844,4.884
BLR,YR2024,Belarus,2024,8317.63399913792,96.8224030073024,94.7902702871216,70.1107509145358,8.171
BLR,YR2023,Belarus,2023,7896.75388295584,95.2183631035768,97.4265999006565,72.8250212584046,8.595
BLR,YR2022,Belarus,2022,7994.64806074889,95.4307149291864,99.0602032881737,77.0977334087936,9.903
BLR,YR2021,Belarus,2021,7489.71894713888,95.5266437473141,100.42063921059,78.6027133367864,10.659
BLR,YR2020,Belarus,2020,6542.85579976768,95.5250148309274,100.575710351095,79.900160036935,10.911
BRB,YR2024,Barbados,2024,26544.8707282621,83.9370240790286,104.371182990274,53.5815662047086,45.008
BRB,YR2023,Barbados,2023,25583.878782727,88.0075687838805,102.513702392578,54.2600399378744,45.332
BRB,YR2022,Barbados,2022,24387.0387293761,90.1875316776483,104.222328186035,55.0600902713579,45.848
BRB,YR2021,Barbados,2021,21079.6145271791,92.7709032613596,103.569473266602,54.672,45.948
BRB,YR2020,Barbados,2020,19194.4919736739,94.5134829805,104.318992614746,52.971630831,45.931
BGD,YR2024,Bangladesh,2024,2593.41611680774,106.491310395865,64.2997191043961,23.7295608009814,70.813
BGD,YR2023,Bangladesh,2023,2551.01773827307,103.116421399751,65.9856598598849,24.2003442708621,73.179
BGD,YR2022,Bangladesh,2022,2716.48592780431,107.802066750685,67.0384586440383,23.5005059888653,73.128
BGD,YR2021,Bangladesh,2021,2482.84917843357,106.334849059692,66.8282318620991,23.9006822335243,75.962
BGD,YR2020,Bangladesh,2020,2248.85078828233,110.066619873047,66.4329548486639,22.6923019564501,79.184
BHR,YR2024,Bahrain,2024,29653.5682731534,96.8752475247525,98.8139181413527,58.3677241853667,7.225
BHR,YR2023,Bahrain,2023,29290.1284215098,93.8998953080421,104.392938701638,57.0562240948353,7.535
BHR,YR2022,Bahrain,2022,30470.5219276023,96.9927291173487,103.393222951005,50.3073760962771,8.122
BHR,YR2021,Bahrain,2021,27147.8083882286,,,47.5015525503536,8.364
BHR,YR2020,Bahrain,2020,24342.8444554718,,,54.4077922369055,8.021
BHS,YR2024,"Bahamas, The",2024,39455.4466548546,92.856648199446,79.4858750299258,,24.519
BHS,YR2023,"Bahamas, The",2023,38231.774484278,78.3931934355663,87.1455240465819,,24.564
BHS,YR2022,"Bahamas, The",2022,34957.1613279737,,,,24.679
BHS,YR2021,"Bahamas, The",2021,30367.8605757708,80.5237121582031,72.6381880061026,,24.87
BHS,YR2020,"Bahamas, The",2020,26178.7537607708,,,,25.129
AZE,YR2024,Azerbaijan,2024,7283.8499076179,105.625024046785,91.1228035886648,41.3413783372226,34.856
AZE,YR2023,Azerbaijan,2023,7133.02838048328,101.979698816442,92.7402972401367,41.3907560278377,34.767
AZE,YR2022,Azerbaijan,2022,7770.594223351,99.8082977244143,90.9530364179442,41.0017793895325,35.293
AZE,YR2021,Azerbaijan,2021,5408.04535175023,97.7305001044597,91.4106367606057,39.0095977224788,34.844
AZE,YR2020,Azerbaijan,2020,4229.91064904503,98.2360713897839,91.365513501165,36.3854742250215,41.585
AUT,YR2024,Austria,2024,58268.8787651601,101.308898925781,100.622657775879,92.6126708984375,3.605
AUT,YR2023,Austria,2023,56579.504175468,100.902870178223,100.504371643066,91.6818237304688,3.836
AUT,YR2022,Austria,2022,52336.7725223758,100.77562713623,101.458000183105,94.5116882324219,4.205
AUT,YR2021,Austria,2021,53648.6437976214,101.644119262695,102.307662963867,93.940071105957,4.426
AUT,YR2020,Austria,2020,48716.4098900349,101.560852050781,101.690559387207,88.7071990966797,4.907
AUS,YR2024,Australia,2024,64603.9856308464,99.6071014404297,131.931564331055,108.421989440918,6.419
AUS,YR2023,Australia,2023,65058.3773146674,99.3657531738281,134.099243164062,104.64835357666,6.715
AUS,YR2022,Australia,2022,65169.5191118657,99.1329879760742,133.277267456055,106.240760803223,6.747
AUS,YR2021,Australia,2021,60758.9044397144,99.9291534423828,135.526565551758,112.688293457031,7.089
AUS,YR2020,Australia,2020,51983.4523666382,99.9011077880859,137.490737915039,110.139221191406,7.726
ABW,YR2024,Aruba,2024,39498.5941293797,107.716996929947,124.379366731084,14.0655418559377,18.021
ABW,YR2023,Aruba,2023,35718.7531191634,,,,18.788
ABW,YR2022,Aruba,2022,30975.9989121779,102.620727539062,131.802169799805,,18.768
ABW,YR2021,Aruba,2021,26749.3296093118,108.599510192871,123.625907897949,,18.615
ABW,YR2020,Aruba,2020,22759.8071750722,107.235336303711,135.124725341797,,20.554
ARM,YR2024,Armenia,2024,8556.21406956719,101.990554375733,90.9458714101262,52.7748065090859,12.823
ARM,YR2023,Armenia,2023,8159.08720967996,98.0899878191202,89.4111027634947,56.2770051010456,13.445
ARM,YR2022,Armenia,2022,6571.97445545099,96.9454296559019,91.7106609922965,57.1818422625098,13.487
ARM,YR2021,Armenia,2021,4685.17997128509,94.6392203828781,91.4853735120921,56.6235144830279,13.66
ARM,YR2020,Armenia,2020,4268.68093304583,92.8692618061259,88.5080298201293,52.3331534448642,13.735
ARG,YR2024,Argentina,2024,13969.7836603737,,,,25.56
ARG,YR2023,Argentina,2023,14261.8465667948,102.535244031037,105.574584297051,107.822574129434,26.414
ARG,YR2022,Argentina,2022,13962.1894087223,106.759826660156,114.14811706543,107.103901423423,25.767
ARG,YR2021,Argentina,2021,10738.0179223384,108.139617919922,115.735778808594,107.219557633976,28.54
ARG,YR2020,Argentina,2020,8535.59938004389,108.504623413086,112.376731872559,99.3697348717996,31.492
ATG,YR2024,Antigua and Barbuda,2024,23542.4526945578,,,,32.078
ATG,YR2023,Antigua and Barbuda,2023,21494.5474000727,112.255406797116,108.880778588808,,32.932
ATG,YR2022,Antigua and Barbuda,2022,20105.1989085164,121.563206835888,107.799908772997,,33.469
ATG,YR2021,Antigua and Barbuda,2021,17348.6006987182,,,,33.751
ATG,YR2020,Antigua and Barbuda,2020,15369.6082250401,,,,33.916
AGO,YR2024,Angola,2024,2665.87444776753,,,9.9549065722902,139.388
AGO,YR2023,Angola,2023,2916.13663284275,86.7353918783767,51.4839046246776,10.04935810264,140.84
AGO,YR2022,Angola,2022,3682.1131513698,,,,141.978
AGO,YR2021,Angola,2021,2303.90812662776,89.2266094661321,53.1351542727131,,143.383
AGO,YR2020,Angola,2020,1759.35619918264,,,,144.329
AND,YR2024,Andorra,2024,49303.6491674336,99.8579545454545,101.923820495605,67.6767676767677,3.4
AND,YR2023,Andorra,2023,46812.4261013102,97.4446725986767,99.5086517333984,62.4106937082277,3.48
AND,YR2022,Andorra,2022,42414.0479861228,90.4656808651512,98.5098724365234,34.6414389161411,3.527
AND,YR2021,Andorra,2021,42425.7066454357,89.7379912663755,98.0404205322266,15.4117647058823,3.5
AND,YR2020,Andorra,2020,37361.1070081615,89.4271272114575,97.1500396728516,15.2605749006777,3.119
ASM,YR2024,American Samoa,2024,,,,,34.749
ASM,YR2023,American Samoa,2023,,,,,34.181
ASM,YR2022,American Samoa,2022,18017.4589383973,,,,34.104
ASM,YR2021,American Samoa,2021,15236.1604875571,,,,34.214
ASM,YR2020,American Samoa,2020,14489.2586563775,,,,34.149
DZA,YR2024,Algeria,2024,5752.99076651465,106.368889468205,105.164131811213,54.4283410150344,8.582
DZA,YR2023,Algeria,2023,5370.477235078,105.840748480875,101.264892578125,55.5320185816789,8.698
DZA,YR2022,Algeria,2022,4960.30334332888,105.74715363116,104.550270080566,53.3875786756,8.977
DZA,YR2021,Algeria,2021,4160.55926736925,104.739764213022,,54.2222597146723,9.343
DZA,YR2020,Algeria,2020,3743.5419522929,108.531941210547,,53.3752192208988,9.901
ALB,YR2024,Albania,2024,11377.7757431099,111.511650085449,108.355392456055,84.1496200561523,12.399
ALB,YR2023,Albania,2023,9730.86921906893,93.7138120137738,96.1368771236947,64.7293520237257,12.789
ALB,YR2022,Albania,2022,7756.96188744253,96.3712299304757,97.3224714726407,62.647921513098,12.827
ALB,YR2021,Albania,2021,7242.45513146613,97.1075038284839,97.665033031442,59.9698690125562,13.002
ALB,YR2020,Albania,2020,6027.91350716348,100.020970049835,95.9294474518951,61.5853024328899,14.004
AFG,YR2024,Afghanistan,2024,,,,,61.501
AFG,YR2023,Afghanistan,2023,413.757894705303,112.230903625488,59.6136016845703,,64.068
AFG,YR2022,Afghanistan,2022,357.261152798144,,,,65.339
AFG,YR2021,Afghanistan,2021,356.496214115892,,,,66.599
AFG,YR2020,Afghanistan,2020,510.787063366811,,,10.85435962677,68.877
WLD,YR2024,World,2024,13631.2043097215,102.159400939941,77.2785720825195,43.6151390075684,38.3457528797601
WLD,YR2023,World,2023,13236.7163960917,100.728790283203,77.2362213134766,43.197868347168,39.0628007472649
